"","area_fips","own_code","industry_code","year","qtr","qtrly_estabs","total_qtrly_wages","avg_wkly_wage","lq_disclosure_code","month","emp","month1","ym","state"
"5918",25017,"5",448,"2003",1,720,2.95942362405688e-316,459,"",2,9898,2,Feb 2003,25
"5919",25017,"5",448,"2003",1,720,2.95942362405688e-316,459,"",3,9809,3,Mar 2003,25
"5920",25017,"5",448,"2003",2,717,3.39741192977698e-316,540,"",1,9797,4,Apr 2003,25
"5921",25017,"5",448,"2003",2,717,3.39741192977698e-316,540,"",2,9690,5,May 2003,25
"5922",25017,"5",448,"2003",2,717,3.39741192977698e-316,540,"",3,9918,6,Jun 2003,25
"5923",25017,"5",448,"2003",3,717,3.20502004992535e-316,511,"",1,9667,7,Jul 2003,25
"5924",25017,"5",448,"2003",3,717,3.20502004992535e-316,511,"",2,9801,8,Aug 2003,25
"5925",25017,"5",448,"2003",3,717,3.20502004992535e-316,511,"",3,9849,9,Sep 2003,25
"5926",25017,"5",448,"2003",4,721,3.80599502926668e-316,541,"",1,10460,10,Oct 2003,25
"5927",25017,"5",448,"2003",4,721,3.80599502926668e-316,541,"",2,10993,11,Nov 2003,25
"5928",25017,"5",448,"2003",4,721,3.80599502926668e-316,541,"",3,11413,12,Dec 2003,25
"5929",25017,"5",448,"2004",1,712,3.13153321982857e-316,487,"",1,10263,1,Jan 2004,25
"5930",25017,"5",448,"2004",1,712,3.13153321982857e-316,487,"",2,9836,2,Feb 2004,25
"5931",25017,"5",448,"2004",1,712,3.13153321982857e-316,487,"",3,9921,3,Mar 2004,25
"5932",25017,"5",448,"2004",2,719,3.77355324617037e-316,587,"",1,9805,4,Apr 2004,25
"5933",25017,"5",448,"2004",2,719,3.77355324617037e-316,587,"",2,9913,5,May 2004,25
"5934",25017,"5",448,"2004",2,719,3.77355324617037e-316,587,"",3,10327,6,Jun 2004,25
"5935",25017,"5",448,"2004",3,717,3.25366501231641e-316,505,"",1,10010,7,Jul 2004,25
"5936",25017,"5",448,"2004",3,717,3.25366501231641e-316,505,"",2,10095,8,Aug 2004,25
"5937",25017,"5",448,"2004",3,717,3.25366501231641e-316,505,"",3,9973,9,Sep 2004,25
"5938",25017,"5",448,"2004",4,716,3.92757040502418e-316,557,"",1,10324,10,Oct 2004,25
"5939",25017,"5",448,"2004",4,716,3.92757040502418e-316,557,"",2,10834,11,Nov 2004,25
"5940",25017,"5",448,"2004",4,716,3.92757040502418e-316,557,"",3,11752,12,Dec 2004,25
"5941",25017,"5",448,"2005",1,711,3.09722307808595e-316,480,"",1,10361,1,Jan 2005,25
"5942",25017,"5",448,"2005",1,711,3.09722307808595e-316,480,"",2,9921,2,Feb 2005,25
"5943",25017,"5",448,"2005",1,711,3.09722307808595e-316,480,"",3,9869,3,Mar 2005,25
"5944",25017,"5",448,"2005",2,700,3.69777745934297e-316,573,"",1,10033,4,Apr 2005,25
"5945",25017,"5",448,"2005",2,700,3.69777745934297e-316,573,"",2,9963,5,May 2005,25
"5946",25017,"5",448,"2005",2,700,3.69777745934297e-316,573,"",3,10163,6,Jun 2005,25
"5947",25017,"5",448,"2005",3,709,3.5266022405207e-316,548,"",1,10034,7,Jul 2005,25
"5948",25017,"5",448,"2005",3,709,3.5266022405207e-316,548,"",2,10119,8,Aug 2005,25
"5949",25017,"5",448,"2005",3,709,3.5266022405207e-316,548,"",3,9922,9,Sep 2005,25
"5950",25017,"5",448,"2005",4,694,3.64037503515968e-316,521,"",1,10174,10,Oct 2005,25
"5951",25017,"5",448,"2005",4,694,3.64037503515968e-316,521,"",2,10917,11,Nov 2005,25
"5952",25017,"5",448,"2005",4,694,3.64037503515968e-316,521,"",3,11574,12,Dec 2005,25
"5953",25017,"5",448,"2006",1,696,2.21378360506531e-316,378,"",1,9530,1,Jan 2006,25
"5954",25017,"5",448,"2006",1,696,2.21378360506531e-316,378,"",2,8878,2,Feb 2006,25
"5955",25017,"5",448,"2006",1,696,2.21378360506531e-316,378,"",3,8962,3,Mar 2006,25
"5956",25017,"5",448,"2006",2,696,2.33139677196942e-316,395,"",1,9083,4,Apr 2006,25
"5957",25017,"5",448,"2006",2,696,2.33139677196942e-316,395,"",2,9069,5,May 2006,25
"5958",25017,"5",448,"2006",2,696,2.33139677196942e-316,395,"",3,9435,6,Jun 2006,25
"5959",25017,"5",448,"2006",3,691,2.2786054130522e-316,387,"",1,9101,7,Jul 2006,25
"5960",25017,"5",448,"2006",3,691,2.2786054130522e-316,387,"",2,9267,8,Aug 2006,25
"5961",25017,"5",448,"2006",3,691,2.2786054130522e-316,387,"",3,9135,9,Sep 2006,25
"5962",25017,"5",448,"2006",4,694,2.64208441982145e-316,399,"",1,9542,10,Oct 2006,25
"5963",25017,"5",448,"2006",4,694,2.64208441982145e-316,399,"",2,10431,11,Nov 2006,25
"5964",25017,"5",448,"2006",4,694,2.64208441982145e-316,399,"",3,10958,12,Dec 2006,25
"5965",25017,"5",448,"2007",1,700,2.32745121312829e-316,384,"",1,9957,1,Jan 2007,25
"5966",25017,"5",448,"2007",1,700,2.32745121312829e-316,384,"",2,9165,2,Feb 2007,25
"5967",25017,"5",448,"2007",1,700,2.32745121312829e-316,384,"",3,9222,3,Mar 2007,25
"5968",25017,"5",448,"2007",2,686,2.32577183459151e-316,388,"",1,9172,4,Apr 2007,25
"5969",25017,"5",448,"2007",2,686,2.32577183459151e-316,388,"",2,9270,5,May 2007,25
"5970",25017,"5",448,"2007",2,686,2.32577183459151e-316,388,"",3,9547,6,Jun 2007,25
"5971",25017,"5",448,"2007",3,704,2.46267465828651e-316,394,"",1,9448,7,Jul 2007,25
"5972",25017,"5",448,"2007",3,704,2.46267465828651e-316,394,"",2,9852,8,Aug 2007,25
"5973",25017,"5",448,"2007",3,704,2.46267465828651e-316,394,"",3,9926,9,Sep 2007,25
"5974",25017,"5",448,"2007",4,720,2.88777160554906e-316,397,"",1,10634,10,Oct 2007,25
"5975",25017,"5",448,"2007",4,720,2.88777160554906e-316,397,"",2,11476,11,Nov 2007,25
"5976",25017,"5",448,"2007",4,720,2.88777160554906e-316,397,"",3,11899,12,Dec 2007,25
"5977",25017,"5",448,"2008",1,746,2.78672411390406e-316,400,"",1,11287,1,Jan 2008,25
"5978",25017,"5",448,"2008",1,746,2.78672411390406e-316,400,"",2,10446,2,Feb 2008,25
"5979",25017,"5",448,"2008",1,746,2.78672411390406e-316,400,"",3,10808,3,Mar 2008,25
"5980",25017,"5",448,"2008",2,732,2.83267350353797e-316,403,"",1,10851,4,Apr 2008,25
"5981",25017,"5",448,"2008",2,732,2.83267350353797e-316,403,"",2,10833,5,May 2008,25
"5982",25017,"5",448,"2008",2,732,2.83267350353797e-316,403,"",3,11108,6,Jun 2008,25
"5983",25017,"5",448,"2008",3,738,2.8225601279873e-316,401,"",1,11027,7,Jul 2008,25
"5984",25017,"5",448,"2008",3,738,2.8225601279873e-316,401,"",2,11168,8,Aug 2008,25
"5985",25017,"5",448,"2008",3,738,2.8225601279873e-316,401,"",3,10714,9,Sep 2008,25
"5986",25017,"5",448,"2008",4,742,3.06425679490001e-316,410,"",1,11150,10,Oct 2008,25
"5987",25017,"5",448,"2008",4,742,3.06425679490001e-316,410,"",2,11539,11,Nov 2008,25
"5988",25017,"5",448,"2008",4,742,3.06425679490001e-316,410,"",3,12195,12,Dec 2008,25
"5989",25017,"5",448,"2009",1,749,2.40254207675086e-316,386,"",1,10039,1,Jan 2009,25
"5990",25017,"5",448,"2009",1,749,2.40254207675086e-316,386,"",2,9500,2,Feb 2009,25
"5991",25017,"5",448,"2009",1,749,2.40254207675086e-316,386,"",3,9558,3,Mar 2009,25
"5992",25017,"5",448,"2009",2,738,2.34492982288778e-316,380,"",1,9334,4,Apr 2009,25
"5993",25017,"5",448,"2009",2,738,2.34492982288778e-316,380,"",2,9590,5,May 2009,25
"5994",25017,"5",448,"2009",2,738,2.34492982288778e-316,380,"",3,9873,6,Jun 2009,25
"5995",25017,"5",448,"2009",3,736,2.43325448186703e-316,392,"",1,9633,7,Jul 2009,25
"5996",25017,"5",448,"2009",3,736,2.43325448186703e-316,392,"",2,9669,8,Aug 2009,25
"5997",25017,"5",448,"2009",3,736,2.43325448186703e-316,392,"",3,9661,9,Sep 2009,25
"5998",25017,"5",448,"2009",4,732,2.85863324417397e-316,413,"",1,10117,10,Oct 2009,25
"5999",25017,"5",448,"2009",4,732,2.85863324417397e-316,413,"",2,10909,11,Nov 2009,25
"6000",25017,"5",448,"2009",4,732,2.85863324417397e-316,413,"",3,11289,12,Dec 2009,25
"6001",25017,"5",448,"2010",1,734,2.36263777792007e-316,374,"",1,10218,1,Jan 2010,25
"6002",25017,"5",448,"2010",1,734,2.36263777792007e-316,374,"",2,9658,2,Feb 2010,25
"6003",25017,"5",448,"2010",1,734,2.36263777792007e-316,374,"",3,9652,3,Mar 2010,25
"6004",25017,"5",448,"2010",2,734,2.49173283280727e-316,394,"",1,9699,4,Apr 2010,25
"6005",25017,"5",448,"2010",2,734,2.49173283280727e-316,394,"",2,9776,5,May 2010,25
"6006",25017,"5",448,"2010",2,734,2.49173283280727e-316,394,"",3,10063,6,Jun 2010,25
"6007",25017,"5",448,"2010",3,737,2.50712954874832e-316,396,"",1,9973,7,Jul 2010,25
"6008",25017,"5",448,"2010",3,737,2.50712954874832e-316,396,"",2,9950,8,Aug 2010,25
"6009",25017,"5",448,"2010",3,737,2.50712954874832e-316,396,"",3,9673,9,Sep 2010,25
"6010",25017,"5",448,"2010",4,743,2.87886340432828e-316,415,"",1,10295,10,Oct 2010,25
"6011",25017,"5",448,"2010",4,743,2.87886340432828e-316,415,"",2,10882,11,Nov 2010,25
"6012",25017,"5",448,"2010",4,743,2.87886340432828e-316,415,"",3,11257,12,Dec 2010,25
"6013",25017,"5",448,"2011",1,724,2.01899980520246e-316,393,"",1,8249,1,Jan 2011,25
"6014",25017,"5",448,"2011",1,724,2.01899980520246e-316,393,"",2,7907,2,Feb 2011,25
"6015",25017,"5",448,"2011",1,724,2.01899980520246e-316,393,"",3,7853,3,Mar 2011,25
"6016",25017,"5",448,"2011",2,725,2.22726754585848e-316,426,"",1,8070,4,Apr 2011,25
"6017",25017,"5",448,"2011",2,725,2.22726754585848e-316,426,"",2,8053,5,May 2011,25
"6018",25017,"5",448,"2011",2,725,2.22726754585848e-316,426,"",3,8289,6,Jun 2011,25
"6019",25017,"5",448,"2011",3,721,2.30902508427321e-316,431,"",1,8294,7,Jul 2011,25
"6020",25017,"5",448,"2011",3,721,2.30902508427321e-316,431,"",2,8409,8,Aug 2011,25
"6021",25017,"5",448,"2011",3,721,2.30902508427321e-316,431,"",3,8301,9,Sep 2011,25
"6022",25017,"5",448,"2011",4,725,2.45158861569886e-316,418,"",1,8710,10,Oct 2011,25
"6023",25017,"5",448,"2011",4,725,2.45158861569886e-316,418,"",2,9259,11,Nov 2011,25
"6024",25017,"5",448,"2011",4,725,2.45158861569886e-316,418,"",3,9451,12,Dec 2011,25
"6025",25017,"5",448,"2012",1,738,2.24723273860692e-316,419,"",1,8700,1,Jan 2012,25
"6026",25017,"5",448,"2012",1,738,2.24723273860692e-316,419,"",2,8174,2,Feb 2012,25
"6027",25017,"5",448,"2012",1,738,2.24723273860692e-316,419,"",3,8164,3,Mar 2012,25
"6028",25017,"5",448,"2012",2,712,2.2998605123888e-316,431,"",1,8119,4,Apr 2012,25
"6029",25017,"5",448,"2012",2,712,2.2998605123888e-316,431,"",2,8217,5,May 2012,25
"6030",25017,"5",448,"2012",2,712,2.2998605123888e-316,431,"",3,8565,6,Jun 2012,25
"6031",25017,"5",448,"2012",3,711,2.25619108749075e-316,420,"",1,8352,7,Jul 2012,25
"6032",25017,"5",448,"2012",3,711,2.25619108749075e-316,420,"",2,8524,8,Aug 2012,25
"6033",25017,"5",448,"2012",3,711,2.25619108749075e-316,420,"",3,8191,9,Sep 2012,25
"6034",25017,"5",448,"2012",4,703,2.56899546078927e-316,439,"",1,8660,10,Oct 2012,25
"6035",25017,"5",448,"2012",4,703,2.56899546078927e-316,439,"",2,9338,11,Nov 2012,25
"6036",25017,"5",448,"2012",4,703,2.56899546078927e-316,439,"",3,9364,12,Dec 2012,25
"6037",25019,"5",448,"1997",1,45,2.09476422852001e-318,343,"",1,95,1,Jan 1997,25
"6038",25019,"5",448,"1997",1,45,2.09476422852001e-318,343,"",2,88,2,Feb 1997,25
"6039",25019,"5",448,"1997",1,45,2.09476422852001e-318,343,"",3,102,3,Mar 1997,25
"6040",25019,"5",448,"1997",2,48,4.24352489147401e-318,349,"",1,124,4,Apr 1997,25
"6041",25019,"5",448,"1997",2,48,4.24352489147401e-318,349,"",2,164,5,May 1997,25
"6042",25019,"5",448,"1997",2,48,4.24352489147401e-318,349,"",3,280,6,Jun 1997,25
"6043",25019,"5",448,"1997",3,50,8.47131873278443e-318,369,"",1,385,7,Jul 1997,25
"6044",25019,"5",448,"1997",3,50,8.47131873278443e-318,369,"",2,405,8,Aug 1997,25
"6045",25019,"5",448,"1997",3,50,8.47131873278443e-318,369,"",3,281,9,Sep 1997,25
"6046",25019,"5",448,"1997",4,50,8.34912641725497e-318,713,"",1,212,10,Oct 1997,25
"6047",25019,"5",448,"1997",4,50,8.34912641725497e-318,713,"",2,161,11,Nov 1997,25
"6048",25019,"5",448,"1997",4,50,8.34912641725497e-318,713,"",3,174,12,Dec 1997,25
"6049",25019,"5",448,"1998",1,50,2.79664870697146e-318,368,"",1,122,1,Jan 1998,25
"6050",25019,"5",448,"1998",1,50,2.79664870697146e-318,368,"",2,114,2,Feb 1998,25
"6051",25019,"5",448,"1998",1,50,2.79664870697146e-318,368,"",3,119,3,Mar 1998,25
"6052",25019,"5",448,"1998",2,48,4.40141839057195e-318,374,"",1,106,4,Apr 1998,25
"6053",25019,"5",448,"1998",2,48,4.40141839057195e-318,374,"",2,172,5,May 1998,25
"6054",25019,"5",448,"1998",2,48,4.40141839057195e-318,374,"",3,272,6,Jun 1998,25
"6055",25019,"5",448,"1998",3,49,8.59664342450852e-318,392,"",1,372,7,Jul 1998,25
"6056",25019,"5",448,"1998",3,49,8.59664342450852e-318,392,"",2,380,8,Aug 1998,25
"6057",25019,"5",448,"1998",3,49,8.59664342450852e-318,392,"",3,272,9,Sep 1998,25
"6058",25019,"5",448,"1998",4,47,6.95905790071125e-318,623,"",1,185,10,Oct 1998,25
"6059",25019,"5",448,"1998",4,47,6.95905790071125e-318,623,"",2,175,11,Nov 1998,25
"6060",25019,"5",448,"1998",4,47,6.95905790071125e-318,623,"",3,162,12,Dec 1998,25
"6061",25019,"5",448,"1999",1,46,3.06364178198407e-318,465,"",1,103,1,Jan 1999,25
"6062",25019,"5",448,"1999",1,46,3.06364178198407e-318,465,"",2,98,2,Feb 1999,25
"6063",25019,"5",448,"1999",1,46,3.06364178198407e-318,465,"",3,107,3,Mar 1999,25
"6064",25019,"5",448,"1999",2,47,4.9798210421583e-318,402,"",1,137,4,Apr 1999,25
"6065",25019,"5",448,"1999",2,47,4.9798210421583e-318,402,"",2,169,5,May 1999,25
"6066",25019,"5",448,"1999",2,47,4.9798210421583e-318,402,"",3,273,6,Jun 1999,25
"6067",25019,"5",448,"1999",3,46,9.38444591877176e-318,442,"",1,383,7,Jul 1999,25
"6068",25019,"5",448,"1999",3,46,9.38444591877176e-318,442,"",2,368,8,Aug 1999,25
"6069",25019,"5",448,"1999",3,46,9.38444591877176e-318,442,"",3,241,9,Sep 1999,25
"6070",25019,"5",448,"1999",4,46,8.22916233778826e-318,807,"",1,178,10,Oct 1999,25
"6071",25019,"5",448,"1999",4,46,8.22916233778826e-318,807,"",2,148,11,Nov 1999,25
"6072",25019,"5",448,"1999",4,46,8.22916233778826e-318,807,"",3,150,12,Dec 1999,25
"6073",25019,"5",448,"2000",1,45,3.47284177183916e-318,490,"",1,104,1,Jan 2000,25
"6074",25019,"5",448,"2000",1,45,3.47284177183916e-318,490,"",2,111,2,Feb 2000,25
"6075",25019,"5",448,"2000",1,45,3.47284177183916e-318,490,"",3,116,3,Mar 2000,25
"6076",25019,"5",448,"2000",2,43,5.15432008761297e-318,442,"",1,105,4,Apr 2000,25
"6077",25019,"5",448,"2000",2,43,5.15432008761297e-318,442,"",2,152,5,May 2000,25
"6078",25019,"5",448,"2000",2,43,5.15432008761297e-318,442,"",3,288,6,Jun 2000,25
"6079",25019,"5",448,"2000",3,43,1.04015739232087e-317,479,"",1,389,7,Jul 2000,25
"6080",25019,"5",448,"2000",3,43,1.04015739232087e-317,479,"",2,382,8,Aug 2000,25
"6081",25019,"5",448,"2000",3,43,1.04015739232087e-317,479,"",3,244,9,Sep 2000,25
"6082",25019,"5",448,"2000",4,44,8.56631767516679e-318,815,"",1,179,10,Oct 2000,25
"6083",25019,"5",448,"2000",4,44,8.56631767516679e-318,815,"",2,145,11,Nov 2000,25
"6084",25019,"5",448,"2000",4,44,8.56631767516679e-318,815,"",3,167,12,Dec 2000,25
"6085",25019,"5",448,"2001",1,42,3.35554070620354e-318,526,"",1,99,1,Jan 2001,25
"6086",25019,"5",448,"2001",1,42,3.35554070620354e-318,526,"",2,96,2,Feb 2001,25
"6087",25019,"5",448,"2001",1,42,3.35554070620354e-318,526,"",3,103,3,Mar 2001,25
"6088",25019,"5",448,"2001",2,41,5.67378564830692e-318,462,"",1,122,4,Apr 2001,25
"6089",25019,"5",448,"2001",2,41,5.67378564830692e-318,462,"",2,165,5,May 2001,25
"6090",25019,"5",448,"2001",2,41,5.67378564830692e-318,462,"",3,286,6,Jun 2001,25
"6091",25019,"5",448,"2001",3,42,1.07147720174204e-317,496,"",1,390,7,Jul 2001,25
"6092",25019,"5",448,"2001",3,42,1.07147720174204e-317,496,"",2,378,8,Aug 2001,25
"6093",25019,"5",448,"2001",3,42,1.07147720174204e-317,496,"",3,242,9,Sep 2001,25
"6094",25019,"5",448,"2001",4,41,9.57766511154736e-318,882,"",1,189,10,Oct 2001,25
"6095",25019,"5",448,"2001",4,41,9.57766511154736e-318,882,"",2,158,11,Nov 2001,25
"6096",25019,"5",448,"2001",4,41,9.57766511154736e-318,882,"",3,160,12,Dec 2001,25
"6097",25019,"5",448,"2002",1,39,3.51901714709949e-318,559,"",1,101,1,Jan 2002,25
"6098",25019,"5",448,"2002",1,39,3.51901714709949e-318,559,"",2,94,2,Feb 2002,25
"6099",25019,"5",448,"2002",1,39,3.51901714709949e-318,559,"",3,99,3,Mar 2002,25
"6100",25019,"5",448,"2002",2,40,6.31151076198942e-318,426,"",1,156,4,Apr 2002,25
"6101",25019,"5",448,"2002",2,40,6.31151076198942e-318,426,"",2,206,5,May 2002,25
"6102",25019,"5",448,"2002",2,40,6.31151076198942e-318,426,"",3,330,6,Jun 2002,25
"6103",25019,"5",448,"2002",3,41,1.14768583948176e-317,508,"",1,412,7,Jul 2002,25
"6104",25019,"5",448,"2002",3,41,1.14768583948176e-317,508,"",2,389,8,Aug 2002,25
"6105",25019,"5",448,"2002",3,41,1.14768583948176e-317,508,"",3,254,9,Sep 2002,25
"6106",25019,"5",448,"2002",4,41,8.5679431511416e-318,729,"",1,197,10,Oct 2002,25
"6107",25019,"5",448,"2002",4,41,8.5679431511416e-318,729,"",2,160,11,Nov 2002,25
"6108",25019,"5",448,"2002",4,41,8.5679431511416e-318,729,"",3,192,12,Dec 2002,25
"6109",25019,"5",448,"2003",1,41,3.58484151309492e-318,556,"",1,100,1,Jan 2003,25
"6110",25019,"5",448,"2003",1,41,3.58484151309492e-318,556,"",2,93,2,Feb 2003,25
"6111",25019,"5",448,"2003",1,41,3.58484151309492e-318,556,"",3,108,3,Mar 2003,25
"6112",25019,"5",448,"2003",2,44,6.49848496500158e-318,469,"",1,130,4,Apr 2003,25
"6113",25019,"5",448,"2003",2,44,6.49848496500158e-318,469,"",2,199,5,May 2003,25
"6114",25019,"5",448,"2003",2,44,6.49848496500158e-318,469,"",3,318,6,Jun 2003,25
"6115",25019,"5",448,"2003",3,46,1.2124099212839e-317,508,"",1,438,7,Jul 2003,25
"6116",25019,"5",448,"2003",3,46,1.2124099212839e-317,508,"",2,425,8,Aug 2003,25
"6117",25019,"5",448,"2003",3,46,1.2124099212839e-317,508,"",3,251,9,Sep 2003,25
"6118",25019,"5",448,"2003",4,45,1.02792580912678e-317,897,"",1,202,10,Oct 2003,25
"6119",25019,"5",448,"2003",4,45,1.02792580912678e-317,897,"",2,165,11,Nov 2003,25
"6120",25019,"5",448,"2003",4,45,1.02792580912678e-317,897,"",3,168,12,Dec 2003,25
"6121",25019,"5",448,"2004",1,45,3.76114389815691e-318,588,"",1,100,1,Jan 2004,25
"6122",25019,"5",448,"2004",1,45,3.76114389815691e-318,588,"",2,91,2,Feb 2004,25
"6123",25019,"5",448,"2004",1,45,3.76114389815691e-318,588,"",3,108,3,Mar 2004,25
"6124",25019,"5",448,"2004",2,45,6.7391394004344e-318,548,"",1,125,4,Apr 2004,25
"6125",25019,"5",448,"2004",2,45,6.7391394004344e-318,548,"",2,172,5,May 2004,25
"6126",25019,"5",448,"2004",2,45,6.7391394004344e-318,548,"",3,277,6,Jun 2004,25
"6127",25019,"5",448,"2004",3,46,1.13837961897669e-317,471,"",1,422,7,Jul 2004,25
"6128",25019,"5",448,"2004",3,46,1.13837961897669e-317,471,"",2,410,8,Aug 2004,25
"6129",25019,"5",448,"2004",3,46,1.13837961897669e-317,471,"",3,297,9,Sep 2004,25
"6130",25019,"5",448,"2004",4,46,1.00151256563446e-317,914,"",1,193,10,Oct 2004,25
"6131",25019,"5",448,"2004",4,46,1.00151256563446e-317,914,"",2,162,11,Nov 2004,25
"6132",25019,"5",448,"2004",4,46,1.00151256563446e-317,914,"",3,157,12,Dec 2004,25
"6133",25019,"5",448,"2005",1,48,3.87816828703086e-318,451,"",1,146,1,Jan 2005,25
"6134",25019,"5",448,"2005",1,48,3.87816828703086e-318,451,"",2,132,2,Feb 2005,25
"6135",25019,"5",448,"2005",1,48,3.87816828703086e-318,451,"",3,124,3,Mar 2005,25
"6136",25019,"5",448,"2005",2,51,6.81250814884182e-318,422,"",1,162,4,Apr 2005,25
"6137",25019,"5",448,"2005",2,51,6.81250814884182e-318,422,"",2,219,5,May 2005,25
"6138",25019,"5",448,"2005",2,51,6.81250814884182e-318,422,"",3,373,6,Jun 2005,25
"6139",25019,"5",448,"2005",3,52,1.32678858862438e-317,479,"",1,510,7,Jul 2005,25
"6140",25019,"5",448,"2005",3,52,1.32678858862438e-317,479,"",2,492,8,Aug 2005,25
"6141",25019,"5",448,"2005",3,52,1.32678858862438e-317,479,"",3,291,9,Sep 2005,25
"6142",25019,"5",448,"2005",4,51,1.03084178456853e-317,767,"",1,226,10,Oct 2005,25
"6143",25019,"5",448,"2005",4,51,1.03084178456853e-317,767,"",2,199,11,Nov 2005,25
"6144",25019,"5",448,"2005",4,51,1.03084178456853e-317,767,"",3,203,12,Dec 2005,25
"6145",25019,"5",448,"2006",1,52,4.59859010851428e-318,518,"",1,148,1,Jan 2006,25
"6146",25019,"5",448,"2006",1,52,4.59859010851428e-318,518,"",2,131,2,Feb 2006,25
"6147",25019,"5",448,"2006",1,52,4.59859010851428e-318,518,"",3,136,3,Mar 2006,25
"6148",25019,"5",448,"2006",2,53,8.18238420244001e-318,505,"",1,154,4,Apr 2006,25
"6149",25019,"5",448,"2006",2,53,8.18238420244001e-318,505,"",2,219,5,May 2006,25
"6150",25019,"5",448,"2006",2,53,8.18238420244001e-318,505,"",3,384,6,Jun 2006,25
"6151",25019,"5",448,"2006",3,54,1.3489187770329e-317,489,"",1,507,7,Jul 2006,25
"6152",25019,"5",448,"2006",3,54,1.3489187770329e-317,489,"",2,490,8,Aug 2006,25
"6153",25019,"5",448,"2006",3,54,1.3489187770329e-317,489,"",3,292,9,Sep 2006,25
"6154",25019,"5",448,"2006",4,53,9.62727918370274e-318,703,"",1,236,10,Oct 2006,25
"6155",25019,"5",448,"2006",4,53,9.62727918370274e-318,703,"",2,200,11,Nov 2006,25
"6156",25019,"5",448,"2006",4,53,9.62727918370274e-318,703,"",3,204,12,Dec 2006,25
"6157",25019,"5",448,"2007",1,49,4.78795558925231e-318,536,"",1,145,1,Jan 2007,25
"6158",25019,"5",448,"2007",1,49,4.78795558925231e-318,536,"",2,137,2,Feb 2007,25
"6159",25019,"5",448,"2007",1,49,4.78795558925231e-318,536,"",3,135,3,Mar 2007,25
"6160",25019,"5",448,"2007",2,52,7.85630581684125e-318,505,"",1,170,4,Apr 2007,25
"6161",25019,"5",448,"2007",2,52,7.85630581684125e-318,505,"",2,211,5,May 2007,25
"6162",25019,"5",448,"2007",2,52,7.85630581684125e-318,505,"",3,345,6,Jun 2007,25
"6163",25019,"5",448,"2007",3,52,1.37456226624899e-317,517,"",1,458,7,Jul 2007,25
"6164",25019,"5",448,"2007",3,52,1.37456226624899e-317,517,"",2,469,8,Aug 2007,25
"6165",25019,"5",448,"2007",3,52,1.37456226624899e-317,517,"",3,314,9,Sep 2007,25
"6166",25019,"5",448,"2007",4,52,1.00840478139394e-317,763,"",1,239,10,Oct 2007,25
"6167",25019,"5",448,"2007",4,52,1.00840478139394e-317,763,"",2,196,11,Nov 2007,25
"6168",25019,"5",448,"2007",4,52,1.00840478139394e-317,763,"",3,182,12,Dec 2007,25
"6169",25019,"5",448,"2008",1,50,5.0024887739895e-318,564,"",1,144,1,Jan 2008,25
"6170",25019,"5",448,"2008",1,50,5.0024887739895e-318,564,"",2,134,2,Feb 2008,25
"6171",25019,"5",448,"2008",1,50,5.0024887739895e-318,564,"",3,136,3,Mar 2008,25
"6172",25019,"5",448,"2008",2,52,7.91482295193468e-318,534,"",1,160,4,Apr 2008,25
"6173",25019,"5",448,"2008",2,52,7.91482295193468e-318,534,"",2,203,5,May 2008,25
"6174",25019,"5",448,"2008",2,52,7.91482295193468e-318,534,"",3,329,6,Jun 2008,25
"6175",25019,"5",448,"2008",3,54,1.30348598243827e-317,534,"",1,437,7,Jul 2008,25
"6176",25019,"5",448,"2008",3,54,1.30348598243827e-317,534,"",2,436,8,Aug 2008,25
"6177",25019,"5",448,"2008",3,54,1.30348598243827e-317,534,"",3,268,9,Sep 2008,25
"6178",25019,"5",448,"2008",4,54,8.51482121290075e-318,650,"",1,236,10,Oct 2008,25
"6179",25019,"5",448,"2008",4,54,8.51482121290075e-318,650,"",2,189,11,Nov 2008,25
"6180",25019,"5",448,"2008",4,54,8.51482121290075e-318,650,"",3,187,12,Dec 2008,25
"6181",25019,"5",448,"2009",1,53,3.07229781209921e-318,493,"",1,104,1,Jan 2009,25
"6182",25019,"5",448,"2009",1,53,3.07229781209921e-318,493,"",2,94,2,Feb 2009,25
"6183",25019,"5",448,"2009",1,53,3.07229781209921e-318,493,"",3,93,3,Mar 2009,25
"6184",25019,"5",448,"2009",2,54,5.03997353453947e-318,451,"",1,111,4,Apr 2009,25
"6185",25019,"5",448,"2009",2,54,5.03997353453947e-318,451,"",2,173,5,May 2009,25
"6186",25019,"5",448,"2009",2,54,5.03997353453947e-318,451,"",3,238,6,Jun 2009,25
"6187",25019,"5",448,"2009",3,53,9.06155919724513e-318,500,"",1,312,7,Jul 2009,25
"6188",25019,"5",448,"2009",3,53,9.06155919724513e-318,500,"",2,311,8,Aug 2009,25
"6189",25019,"5",448,"2009",3,53,9.06155919724513e-318,500,"",3,223,9,Sep 2009,25
"6190",25019,"5",448,"2009",4,52,7.26480548498365e-318,714,"",1,176,10,Oct 2009,25
"6191",25019,"5",448,"2009",4,52,7.26480548498365e-318,714,"",2,144,11,Nov 2009,25
"6192",25019,"5",448,"2009",4,52,7.26480548498365e-318,714,"",3,155,12,Dec 2009,25
"6193",25019,"5",448,"2010",1,52,3.42550040165466e-318,516,"",1,112,1,Jan 2010,25
"6194",25019,"5",448,"2010",1,52,3.42550040165466e-318,516,"",2,98,2,Feb 2010,25
